Wiki_ID,TOXICITY,Sexual Orientation,Gender,Race/National Origin,Religion,Age,Disability
54281.0,0.965535045,0,0,0,0,8,0
54282.0,0.972511947,0,0,0,3,0,0
54283.0,0.950175345,0,0,0,0,6,0
54284.0,0.959705234,0,5,0,0,0,0
54285.0,0.02694349,0,0,11,0,0,0
54286.0,0.942619443,0,0,0,0,6,0
54287.0,0.955685437,0,0,0,0,5,0
54288.0,0.956047118,0,0,14,0,0,0
54289.0,0.372296005,1,0,0,0,0,0
54290.0,0.066005714,0,0,1,0,0,0
54291.0,0.050190017,0,3,0,0,0,0
54292.0,0.861997604,0,0,3,0,0,0
54293.0,0.902788639,0,0,5,0,0,0
54294.0,0.971321344,9,0,0,0,0,0
54295.0,0.297339231,1,0,0,0,0,0
54296.0,0.043620229,0,1,0,0,0,0
54297.0,0.020082127,0,0,9,0,0,0
54298.0,0.457914591,0,0,0,0,5,0
54299.0,0.376722395,0,0,0,4,0,0
54300.0,0.063555151,0,0,5,0,0,0
54301.0,0.052286759,0,0,0,7,0,0
54302.0,0.292071283,0,0,0,5,0,0
54303.0,0.049613386,0,0,0,5,0,0
54304.0,0.680089295,0,0,0,0,0,2
54305.0,0.957247436,0,0,0,2,0,0
54306.0,0.982266724,4,0,0,0,0,0
54307.0,0.051143911,0,0,15,0,0,0
54308.0,0.572175682,0,0,9,0,0,0
54309.0,0.863179922,1,0,0,0,0,0
54310.0,0.892999709,0,0,0,5,0,0
54311.0,0.764068425,0,5,0,0,0,0
54312.0,0.107474253,0,0,17,0,0,0
54313.0,0.938646197,0,0,0,7,0,0
54314.0,0.06502331,0,0,0,0,2,0
54315.0,0.887116849,0,0,15,0,0,0
54316.0,0.887116849,0,0,13,0,0,0
54317.0,0.372296005,0,0,0,6,0,0
54318.0,0.907498837,0,0,0,0,6,0
54319.0,0.264713943,5,0,0,0,0,0
54320.0,0.968666792,0,4,0,0,0,0
54321.0,0.88771522,0,0,0,0,5,0
54322.0,0.065657474,0,0,16,0,0,0
54323.0,0.794531941,0,0,9,0,0,0
54324.0,0.053128999,0,0,0,3,0,0
54325.0,0.779495358,0,0,12,0,0,0
54326.0,0.258479685,0,0,0,0,6,0
54327.0,0.958697319,0,0,0,4,0,0
54328.0,0.872855186,0,0,0,0,0,2
54329.0,0.577615559,0,0,8,0,0,0
54330.0,0.215086177,0,0,7,0,0,0
54331.0,0.720085084,0,0,16,0,0,0
54332.0,0.066100329,1,0,0,0,0,0
54333.0,0.322026014,0,0,0,0,4,0
54334.0,0.950175345,0,0,0,0,0,1
54335.0,0.948390067,0,0,0,0,0,1
54336.0,0.96693778,0,0,2,0,0,0
54337.0,0.158201545,0,0,0,0,4,0
54338.0,0.93018198,0,0,12,0,0,0
54339.0,0.425917059,0,0,0,0,0,3
54340.0,0.181121677,0,0,0,6,0,0
54341.0,0.345757544,2,0,0,0,0,0
54342.0,0.012449577,0,0,0,0,1,0
54343.0,0.58532089,0,0,0,0,6,0
54344.0,0.545352697,0,0,0,1,0,0
54345.0,0.762353837,0,0,0,0,0,1
54346.0,0.109537408,0,0,0,0,4,0
54347.0,0.382438749,0,0,0,0,4,0
54348.0,0.953483403,0,0,4,0,0,0
54349.0,0.345757544,0,0,13,0,0,0
54350.0,0.470902354,0,0,0,5,0,0
54351.0,0.395744413,0,0,13,0,0,0
54352.0,0.819181919,0,0,0,0,0,3
54353.0,0.016719883,0,0,10,0,0,0
54354.0,0.965799272,0,0,0,0,0,3
54355.0,0.114036284,0,0,0,0,0,3
54356.0,0.046942811,0,3,0,0,0,0
54357.0,0.972410858,7,0,0,0,0,0
54358.0,0.930963337,0,0,16,0,0,0
54359.0,0.657598019,0,0,0,0,7,0
54360.0,0.066100329,0,2,0,0,0,0
54361.0,0.201422662,4,0,0,0,0,0
54362.0,0.220007375,0,0,0,0,3,0
54363.0,0.889835,0,0,0,0,0,1
54364.0,0.139955342,0,4,0,0,0,0
54365.0,0.966820776,0,3,0,0,0,0
54366.0,0.736887753,0,2,0,0,0,0
54367.0,0.881736219,0,0,7,0,0,0
54368.0,0.881186485,0,0,0,0,0,1
54369.0,0.095085263,4,0,0,0,0,0
54370.0,0.953415155,0,0,0,0,1,0
54371.0,0.939541519,0,0,0,2,0,0
54372.0,0.21809274,0,0,0,5,0,0
54373.0,0.976273656,0,0,12,0,0,0
54374.0,0.070687793,0,0,9,0,0,0
54375.0,0.046942811,0,3,0,0,0,0
54376.0,0.420256108,0,0,0,0,5,0
54377.0,0.125403687,0,0,0,0,0,3
54378.0,0.202126473,0,0,0,0,3,0
54379.0,0.847174287,0,0,0,1,0,0
54380.0,0.91679287,0,3,0,0,0,0
54381.0,0.021240076,0,0,8,0,0,0
54382.0,0.847174287,0,0,0,1,0,0
54383.0,0.860210896,0,0,7,0,0,0
54384.0,0.396181643,0,0,0,0,3,0
54385.0,0.889810443,0,0,0,0,0,3
54386.0,0.172275081,0,0,0,2,0,0
54387.0,0.134382531,0,0,0,0,1,0
54388.0,0.022936575,0,0,4,0,0,0
54389.0,0.010995568,0,0,2,0,0,0
54390.0,0.125119597,0,0,11,0,0,0
54391.0,0.90215975,0,0,0,0,1,0
54392.0,0.093481347,0,0,0,5,0,0
54393.0,0.021524267,0,0,0,5,0,0
54394.0,0.974135041,0,0,0,0,0,2
54395.0,0.181121677,1,0,0,0,0,0
54396.0,0.057306681,0,0,5,0,0,0
54397.0,0.948384404,5,0,0,0,0,0
54398.0,0.860210896,0,0,7,0,0,0
54399.0,0.010907264,0,0,10,0,0,0
54400.0,0.939067483,6,0,0,0,0,0
54401.0,0.337405771,0,0,0,0,8,0
54402.0,0.200578436,0,0,8,0,0,0
54403.0,0.536271691,3,0,0,0,0,0
54404.0,0.328615665,0,0,3,0,0,0
54405.0,0.9377563,0,0,4,0,0,0
54406.0,0.848496497,0,0,0,3,0,0
54407.0,0.224207938,0,0,0,2,0,0
54408.0,0.187820703,0,0,0,0,7,0
54409.0,0.072332315,0,0,14,0,0,0
54410.0,0.686216772,0,5,0,0,0,0
54411.0,0.874892175,0,0,0,4,0,0
54412.0,0.947051823,0,0,0,0,8,0
54413.0,0.032051466,0,0,4,0,0,0
54414.0,0.098291524,0,0,7,0,0,0
54415.0,0.883601785,0,1,0,0,0,0
54416.0,0.572603643,0,5,0,0,0,0
54417.0,0.698932171,0,0,0,0,0,3
54418.0,0.954456449,3,0,0,0,0,0
54419.0,0.135486647,0,0,0,3,0,0
54420.0,0.892999709,0,0,0,5,0,0
54421.0,0.270306379,0,0,0,0,6,0
54422.0,0.767108798,0,0,0,0,2,0
54423.0,0.849200726,9,0,0,0,0,0
54424.0,0.906712949,0,0,14,0,0,0
54425.0,0.018711708,0,0,0,7,0,0
54426.0,0.066100329,0,0,0,0,6,0
54427.0,0.165982619,6,0,0,0,0,0
54428.0,0.345757544,0,0,15,0,0,0
54429.0,0.04345762,0,4,0,0,0,0
54430.0,0.075527169,0,0,0,7,0,0
54431.0,0.278574586,0,3,0,0,0,0
54432.0,0.011839546,0,0,0,0,3,0
54433.0,0.736887753,0,0,0,6,0,0
54434.0,0.905438244,0,3,0,0,0,0
54435.0,0.908744335,0,0,8,0,0,0
54436.0,0.011998314,0,0,1,0,0,0
54437.0,0.264713943,5,0,0,0,0,0
54438.0,0.646530092,0,0,3,0,0,0
54439.0,0.146866798,0,0,0,2,0,0
54440.0,0.33380276,0,0,12,0,0,0
54441.0,0.957241416,0,0,12,0,0,0
54442.0,0.949093461,8,0,0,0,0,0
54443.0,0.782198191,0,0,0,0,6,0
54444.0,0.887116849,0,0,14,0,0,0
54445.0,0.950716615,3,0,0,0,0,0
54446.0,0.961456835,0,0,0,0,0,2
54447.0,0.052286759,0,0,0,7,0,0
54448.0,0.287814647,0,3,0,0,0,0
54449.0,0.879499018,3,0,0,0,0,0
54450.0,0.684812963,0,5,0,0,0,0
54451.0,0.90542382,0,0,2,0,0,0
54452.0,0.269422352,0,0,0,0,5,0
54453.0,0.009478422,0,0,0,0,1,0
54454.0,0.601437271,0,0,16,0,0,0
54455.0,0.976215839,6,0,0,0,0,0
54456.0,0.891945779,0,0,12,0,0,0
54457.0,0.974135041,0,0,0,0,7,0
54458.0,0.057306681,0,0,5,0,0,0
54459.0,0.057306681,0,0,5,0,0,0
54460.0,0.939510882,2,0,0,0,0,0
54461.0,0.967538357,8,0,0,0,0,0
54462.0,0.782198191,0,0,0,0,6,0
54463.0,0.832988083,0,0,7,0,0,0
54464.0,0.074124731,0,0,5,0,0,0
54465.0,0.146569699,0,0,10,0,0,0
54466.0,0.961456835,0,2,0,0,0,0
54467.0,0.86420393,0,0,0,0,3,0
54468.0,0.365939438,0,0,10,0,0,0
54469.0,0.80004555,0,0,0,0,8,0
54470.0,0.452115953,0,0,0,7,0,0
54471.0,0.432520777,0,0,15,0,0,0
54472.0,0.527963579,0,0,12,0,0,0
54473.0,0.918336093,0,0,4,0,0,0
54474.0,0.791962683,0,0,0,8,0,0
54475.0,0.965821981,0,0,0,7,0,0
54476.0,0.936580956,0,0,9,0,0,0
54477.0,0.543259263,0,0,13,0,0,0
54478.0,0.902898431,0,0,14,0,0,0
54479.0,0.915979981,0,0,8,0,0,0
54480.0,0.782198191,1,0,0,0,0,0
54481.0,0.444155484,0,0,16,0,0,0
54482.0,0.146121934,0,0,11,0,0,0
54483.0,0.881142974,0,0,11,0,0,0
54484.0,0.068788074,0,0,8,0,0,0
54485.0,0.929205298,0,0,0,0,1,0
54486.0,0.09138675,4,0,0,0,0,0
54487.0,0.086545892,0,0,0,0,1,0
54488.0,0.010941383,0,0,1,0,0,0
54489.0,0.914079785,0,1,0,0,0,0
54490.0,0.116066873,0,0,0,0,7,0
54491.0,0.810607851,0,0,7,0,0,0
54492.0,0.432520777,0,0,0,0,0,2
54493.0,0.957516313,0,0,0,5,0,0
54494.0,0.593802273,0,0,2,0,0,0
54495.0,0.9635216,9,0,0,0,0,0
54496.0,0.090548754,0,0,7,0,0,0
54497.0,0.023701573,0,0,7,0,0,0
54498.0,0.907001853,0,0,0,0,0,1
54499.0,0.841851711,0,0,0,4,0,0
54500.0,0.365939438,0,0,10,0,0,0
54501.0,0.045054518,0,0,12,0,0,0
54502.0,0.771531999,7,0,0,0,0,0
54503.0,0.360975266,0,0,0,0,7,0
54504.0,0.955398917,0,0,5,0,0,0
54505.0,0.0520841,0,0,8,0,0,0
54506.0,0.82783705,0,0,0,0,4,0
54507.0,0.976406157,0,0,0,0,4,0
54508.0,0.348109037,0,0,12,0,0,0
54509.0,0.097361587,0,4,0,0,0,0
54510.0,0.949324071,0,0,0,0,4,0
54511.0,0.02979197,0,0,10,0,0,0
54512.0,0.907366216,0,0,0,0,3,0
54513.0,0.852666914,9,0,0,0,0,0
54514.0,0.07604669,0,0,0,1,0,0
54515.0,0.187820703,0,0,0,0,6,0
54516.0,0.027433256,0,0,1,0,0,0
54517.0,0.764193416,9,0,0,0,0,0
54518.0,0.181121677,0,2,0,0,0,0
54519.0,0.01441668,0,0,5,0,0,0
54520.0,0.396842837,0,0,0,0,7,0
54521.0,0.884206057,0,0,0,2,0,0
54522.0,0.914733648,0,0,7,0,0,0
54523.0,0.907366216,0,0,0,0,3,0
54524.0,0.165223137,5,0,0,0,0,0
54525.0,0.040353399,0,0,7,0,0,0
54526.0,0.626322448,0,0,17,0,0,0
54527.0,0.714220464,3,0,0,0,0,0
54528.0,0.86501646,0,0,11,0,0,0
54529.0,0.969176352,0,0,0,5,0,0
54530.0,0.960043967,0,0,15,0,0,0
54531.0,0.686931312,0,0,9,0,0,0
54532.0,0.97072506,0,0,16,0,0,0
54533.0,0.949999094,0,0,0,0,5,0
54534.0,0.372296005,0,0,0,0,0,2
54535.0,0.957060099,0,0,0,0,1,0
54536.0,0.520724595,7,0,0,0,0,0
54537.0,0.167264163,0,0,2,0,0,0
54538.0,0.934646249,0,0,0,0,1,0
54539.0,0.058079351,0,0,0,2,0,0
54540.0,0.038312044,0,0,0,0,3,0
54541.0,0.241455406,0,0,10,0,0,0
54542.0,0.05304708,0,0,0,1,0,0
54543.0,0.425917059,0,0,0,0,0,3
54544.0,0.019354023,0,0,1,0,0,0
54545.0,0.066100329,0,0,0,0,7,0
54546.0,0.912144482,0,0,0,0,8,0
54547.0,0.077427834,0,0,0,0,3,0
54548.0,0.960043967,0,0,13,0,0,0
54549.0,0.905423582,0,0,12,0,0,0
54550.0,0.965547621,8,0,0,0,0,0
54551.0,0.443112224,0,0,16,0,0,0
54552.0,0.801826775,0,0,4,0,0,0
54553.0,0.952435255,0,1,0,0,0,0
54554.0,0.974135041,0,0,13,0,0,0
54555.0,0.782198191,0,0,15,0,0,0
54556.0,0.974135041,0,0,0,0,7,0
54557.0,0.351181209,0,0,17,0,0,0
54558.0,0.925664961,8,0,0,0,0,0
54559.0,0.240688026,0,0,0,0,4,0
54560.0,0.882963896,0,0,0,5,0,0
54561.0,0.961456835,1,0,0,0,0,0
54562.0,0.723399699,0,0,11,0,0,0
54563.0,0.051143911,0,0,0,0,6,0
54564.0,0.819672823,0,0,0,0,1,0
54565.0,0.616854548,0,0,0,0,0,1
54566.0,0.548882306,0,0,0,6,0,0
54567.0,0.088795446,0,0,11,0,0,0
54568.0,0.011819301,0,0,8,0,0,0
54569.0,0.051143911,0,0,0,0,7,0
54570.0,0.690665424,8,0,0,0,0,0
54571.0,0.345757544,0,0,0,0,7,0
54572.0,0.982734144,0,0,17,0,0,0
54573.0,0.847174287,0,0,0,1,0,0
54574.0,0.736887753,0,0,0,0,7,0
54575.0,0.458310425,3,0,0,0,0,0
54576.0,0.960769594,0,0,5,0,0,0
54577.0,0.091593757,0,0,7,0,0,0
54578.0,0.951078534,0,0,7,0,0,0
54579.0,0.966820776,0,3,0,0,0,0
54580.0,0.974892497,7,0,0,0,0,0
54581.0,0.054919716,0,0,2,0,0,0
54582.0,0.858412504,5,0,0,0,0,0
54583.0,0.256116539,0,1,0,0,0,0
54584.0,0.292071283,0,0,0,5,0,0
54585.0,0.345555663,6,0,0,0,0,0
54586.0,0.161034122,0,0,1,0,0,0
54587.0,0.012229559,0,0,3,0,0,0
54588.0,0.842015982,7,0,0,0,0,0
54589.0,0.127518848,0,0,9,0,0,0
54590.0,0.308083087,0,0,2,0,0,0
54591.0,0.864163697,4,0,0,0,0,0
54592.0,0.087739937,0,0,0,0,2,0
54593.0,0.036827173,0,0,0,4,0,0
54594.0,0.018618613,0,1,0,0,0,0
54595.0,0.150272876,0,0,0,0,0,1
54596.0,0.274936527,0,0,0,0,2,0
54597.0,0.372032762,7,0,0,0,0,0
54598.0,0.777902067,4,0,0,0,0,0
54599.0,0.562822998,0,5,0,0,0,0
54600.0,0.028239287,0,0,0,0,4,0
54601.0,0.129919842,0,0,10,0,0,0
54602.0,0.187458575,0,0,7,0,0,0
54603.0,0.284879714,0,0,12,0,0,0
54604.0,0.58519578,0,0,7,0,0,0
54605.0,0.565437257,0,0,9,0,0,0
54606.0,0.011403891,0,0,7,0,0,0
54607.0,0.110396765,0,0,7,0,0,0
54608.0,0.772910178,0,0,0,0,6,0
54609.0,0.925363183,0,0,16,0,0,0
54610.0,0.238480464,0,0,0,0,0,1
54611.0,0.917762995,0,0,11,0,0,0
54612.0,0.045992121,0,3,0,0,0,0
54613.0,0.965940714,0,0,0,0,0,3
54614.0,0.360975266,0,2,0,0,0,0
54615.0,0.736887753,0,0,0,6,0,0
54616.0,0.146569699,0,0,10,0,0,0
54617.0,0.927615106,4,0,0,0,0,0
54618.0,0.58532089,1,0,0,0,0,0
54619.0,0.874892175,0,0,0,4,0,0
54620.0,0.887038708,2,0,0,0,0,0
54621.0,0.564710438,0,0,16,0,0,0
54622.0,0.075139388,0,0,17,0,0,0
54623.0,0.782198191,0,2,0,0,0,0
54624.0,0.274154395,0,3,0,0,0,0
54625.0,0.148708969,0,0,12,0,0,0
54626.0,0.883023798,0,0,0,7,0,0
54627.0,0.880479217,9,0,0,0,0,0
54628.0,0.321158707,0,0,10,0,0,0
54629.0,0.078127429,0,0,9,0,0,0
54630.0,0.643468916,0,0,7,0,0,0
54631.0,0.903312027,0,0,0,0,0,2
54632.0,0.782198191,0,0,15,0,0,0
54633.0,0.301059783,0,0,0,8,0,0
54634.0,0.074124731,0,0,5,0,0,0
54635.0,0.049755454,0,0,0,4,0,0
54636.0,0.960218847,0,5,0,0,0,0
54637.0,0.587731063,0,4,0,0,0,0
54638.0,0.856447935,0,0,0,7,0,0
54639.0,0.963140965,0,0,0,1,0,0
54640.0,0.432520777,0,2,0,0,0,0
54641.0,0.61329937,0,0,9,0,0,0
54642.0,0.973496079,0,0,0,4,0,0
54643.0,0.172298938,4,0,0,0,0,0
54644.0,0.458875537,5,0,0,0,0,0
54645.0,0.300572306,0,0,0,3,0,0
54646.0,0.406621426,0,0,11,0,0,0
54647.0,0.046953082,0,0,4,0,0,0
54648.0,0.976273656,0,0,12,0,0,0
54649.0,0.718519449,0,0,0,0,8,0
54650.0,0.119138993,0,0,10,0,0,0
54651.0,0.983512819,0,0,0,7,0,0
54652.0,0.065122813,0,0,0,3,0,0
54653.0,0.973234057,0,0,0,5,0,0
54654.0,0.899483442,0,0,4,0,0,0
54655.0,0.326537848,0,0,0,0,0,3
54656.0,0.58532089,0,0,0,0,0,2
54657.0,0.974976957,7,0,0,0,0,0
54658.0,0.848496497,0,0,0,3,0,0
54659.0,0.360975266,2,0,0,0,0,0
54660.0,0.24599503,7,0,0,0,0,0
54661.0,0.238480464,0,0,0,0,6,0
54662.0,0.116717845,0,0,5,0,0,0
54663.0,0.90428859,0,0,5,0,0,0
54664.0,0.22343342,3,0,0,0,0,0
54665.0,0.129919842,0,0,10,0,0,0
54666.0,0.536732316,0,0,4,0,0,0
54667.0,0.728204846,0,0,0,3,0,0
54668.0,0.059126023,0,0,2,0,0,0
54669.0,0.011998314,0,0,1,0,0,0
54670.0,0.194094926,0,0,0,4,0,0
54671.0,0.925613046,0,0,0,0,4,0
54672.0,0.868168235,0,0,0,0,4,0
54673.0,0.291685075,0,0,0,0,0,3
54674.0,0.908921003,0,0,14,0,0,0
54675.0,0.201422662,4,0,0,0,0,0
54676.0,0.432520777,2,0,0,0,0,0
54677.0,0.939196348,5,0,0,0,0,0
54678.0,0.490277141,0,0,3,0,0,0
54679.0,0.957320154,0,0,17,0,0,0
54680.0,0.170348793,0,0,8,0,0,0
54681.0,0.587353766,0,0,5,0,0,0
54682.0,0.322026014,0,0,0,0,4,0
54683.0,0.736887753,1,0,0,0,0,0
54684.0,0.39413932,0,0,2,0,0,0
54685.0,0.453091055,0,0,0,0,0,3
54686.0,0.024965348,0,0,3,0,0,0
54687.0,0.776251554,0,0,0,5,0,0
54688.0,0.035614315,0,0,3,0,0,0
54689.0,0.896964729,0,0,3,0,0,0
54690.0,0.919467151,0,0,0,0,8,0
54691.0,0.782198191,0,0,13,0,0,0
54692.0,0.944635928,0,0,0,5,0,0
54693.0,0.58250463,6,0,0,0,0,0
54694.0,0.942619443,0,0,0,0,0,2
54695.0,0.619827032,7,0,0,0,0,0
54696.0,0.181121677,0,0,13,0,0,0
54697.0,0.966338754,0,4,0,0,0,0
54698.0,0.942800164,0,5,0,0,0,0
54699.0,0.828529835,0,0,0,0,3,0
54700.0,0.09908627,0,0,10,0,0,0
54701.0,0.04696849,0,0,0,3,0,0
54702.0,0.92178148,4,0,0,0,0,0
54703.0,0.411087245,0,0,0,0,5,0
54704.0,0.760182559,0,5,0,0,0,0
54705.0,0.197641402,0,0,0,0,4,0
54706.0,0.832988083,0,0,7,0,0,0
54707.0,0.985150993,9,0,0,0,0,0
54708.0,0.021395897,0,0,5,0,0,0
54709.0,0.471459627,8,0,0,0,0,0
54710.0,0.866036177,0,0,0,0,2,0
54711.0,0.443112224,0,0,16,0,0,0
54712.0,0.607368469,6,0,0,0,0,0
54713.0,0.782198191,0,0,15,0,0,0
54714.0,0.874046326,0,0,10,0,0,0
54715.0,0.117535919,0,0,3,0,0,0
54716.0,0.947119951,0,0,0,0,1,0
54717.0,0.144118547,0,0,7,0,0,0
54718.0,0.24599503,7,0,0,0,0,0
54719.0,0.177553445,0,0,0,0,4,0
54720.0,0.077563554,0,0,0,0,3,0
54721.0,0.791962683,0,0,0,8,0,0
54722.0,0.90834707,0,0,0,4,0,0
54723.0,0.843839467,0,0,0,4,0,0
54724.0,0.087770678,0,4,0,0,0,0
54725.0,0.884848297,0,0,5,0,0,0
54726.0,0.467234403,4,0,0,0,0,0
54727.0,0.694841027,1,0,0,0,0,0
54728.0,0.736887753,0,0,0,0,0,1
54729.0,0.691636205,7,0,0,0,0,0
54730.0,0.032925617,0,0,0,0,4,0
54731.0,0.192596108,0,0,0,4,0,0
54732.0,0.116191097,0,0,10,0,0,0
54733.0,0.127518848,0,0,9,0,0,0
54734.0,0.170664102,0,0,12,0,0,0
54735.0,0.887038708,0,0,0,6,0,0
54736.0,0.94597733,0,0,0,3,0,0
54737.0,0.195124447,0,0,0,3,0,0
54738.0,0.799744546,0,0,0,0,7,0
54739.0,0.401860505,0,0,3,0,0,0
54740.0,0.973754048,0,0,0,0,5,0
54741.0,0.095188044,0,0,0,0,5,0
54742.0,0.296932101,0,0,0,0,1,0
54743.0,0.245876089,0,0,7,0,0,0
54744.0,0.90285033,0,0,1,0,0,0
54745.0,0.049865466,0,0,3,0,0,0
54746.0,0.974135041,1,0,0,0,0,0
54747.0,0.954456449,3,0,0,0,0,0
54748.0,0.231746823,0,4,0,0,0,0
54749.0,0.776861906,0,0,0,0,0,3
54750.0,0.362834781,0,0,0,7,0,0
54751.0,0.911378145,0,4,0,0,0,0
54752.0,0.136000171,0,0,0,0,3,0
54753.0,0.360975266,1,0,0,0,0,0
54754.0,0.426145375,6,0,0,0,0,0
54755.0,0.058079351,0,0,0,2,0,0
54756.0,0.270306379,0,0,15,0,0,0
54757.0,0.432520777,0,0,13,0,0,0
54758.0,0.654047489,1,0,0,0,0,0
54759.0,0.066100329,0,2,0,0,0,0
54760.0,0.712186217,0,0,17,0,0,0
54761.0,0.978353322,0,5,0,0,0,0
54762.0,0.066100329,0,0,14,0,0,0
54763.0,0.11435809,1,0,0,0,0,0
54764.0,0.939196348,5,0,0,0,0,0
54765.0,0.090548754,0,0,7,0,0,0
54766.0,0.127518848,0,0,9,0,0,0
54767.0,0.169341251,0,4,0,0,0,0
54768.0,0.902898431,0,2,0,0,0,0
54769.0,0.067910559,0,0,4,0,0,0
54770.0,0.916530907,0,0,0,0,8,0
54771.0,0.360975266,1,0,0,0,0,0
54772.0,0.360975266,2,0,0,0,0,0
54773.0,0.908921003,0,0,0,0,6,0
54774.0,0.970646203,5,0,0,0,0,0
54775.0,0.922551155,0,0,16,0,0,0
54776.0,0.116633371,0,0,0,5,0,0
54777.0,0.130779833,0,0,0,6,0,0
54778.0,0.653122962,0,0,0,6,0,0
54779.0,0.926077366,0,0,0,0,0,3
54780.0,0.056637034,0,0,1,0,0,0
54781.0,0.116558641,0,0,4,0,0,0
54782.0,0.054919716,0,0,2,0,0,0
54783.0,0.902898431,0,0,0,6,0,0
54784.0,0.641555786,7,0,0,0,0,0
54785.0,0.960043967,0,0,0,0,0,2
54786.0,0.893340051,3,0,0,0,0,0
54787.0,0.401860505,0,0,3,0,0,0
54788.0,0.138940498,0,0,0,0,5,0
54789.0,0.984654188,0,0,16,0,0,0
54790.0,0.413738757,0,0,2,0,0,0
54791.0,0.94491899,3,0,0,0,0,0
54792.0,0.891834497,0,0,0,3,0,0
54793.0,0.372296005,0,0,13,0,0,0
54794.0,0.264713943,5,0,0,0,0,0
54795.0,0.345757544,1,0,0,0,0,0
54796.0,0.927615106,4,0,0,0,0,0
54797.0,0.197057784,0,5,0,0,0,0
54798.0,0.844759583,0,0,0,0,2,0
54799.0,0.653122962,0,0,0,6,0,0
54800.0,0.811838567,0,0,0,0,3,0
54801.0,0.94296211,0,0,0,5,0,0
54802.0,0.976752937,0,4,0,0,0,0
54803.0,0.09281984,3,0,0,0,0,0
54804.0,0.74161166,8,0,0,0,0,0
54805.0,0.965607047,0,0,0,0,6,0
54806.0,0.321158707,0,0,10,0,0,0
54807.0,0.090029538,0,0,0,0,5,0
54808.0,0.507453918,0,0,12,0,0,0
54809.0,0.197641402,0,0,0,0,4,0
54810.0,0.890929878,0,0,12,0,0,0
54811.0,0.258811831,0,0,0,5,0,0
54812.0,0.093461998,0,0,0,6,0,0
54813.0,0.536271691,3,0,0,0,0,0
54814.0,0.119566895,0,0,7,0,0,0
54815.0,0.732620597,0,0,11,0,0,0
54816.0,0.296932101,0,0,0,0,1,0
54817.0,0.024409099,0,0,11,0,0,0
54818.0,0.987372041,8,0,0,0,0,0
54819.0,0.01322243,0,0,2,0,0,0
54820.0,0.912556708,0,0,0,7,0,0
54821.0,0.163193509,0,0,0,1,0,0
54822.0,0.148097426,0,0,0,1,0,0
54823.0,0.066100329,0,0,0,0,6,0
54824.0,0.090548754,0,0,7,0,0,0
54825.0,0.360975266,1,0,0,0,0,0
54826.0,0.119809963,0,0,0,0,1,0
54827.0,0.830935657,9,0,0,0,0,0
54828.0,0.841851711,0,0,0,4,0,0
54829.0,0.113729745,0,0,2,0,0,0
54830.0,0.046531215,0,0,0,0,3,0
54831.0,0.949305475,0,0,0,0,6,0
54832.0,0.956872702,0,0,7,0,0,0
54833.0,0.947119951,0,0,0,0,1,0
54834.0,0.181232721,0,4,0,0,0,0
54835.0,0.887116849,0,0,0,0,0,1
54836.0,0.879488111,0,0,5,0,0,0
54837.0,0.964220107,0,0,0,0,5,0
54838.0,0.134184316,0,0,0,0,4,0
54839.0,0.083680168,0,3,0,0,0,0
54840.0,0.287825525,0,0,9,0,0,0
54841.0,0.929321527,0,0,0,0,8,0
54842.0,0.916056812,0,0,0,0,0,3
54843.0,0.038106043,0,0,8,0,0,0
54844.0,0.905438244,0,3,0,0,0,0
54845.0,0.412600517,0,0,17,0,0,0
54846.0,0.127518848,0,0,9,0,0,0
54847.0,0.587580323,0,0,0,8,0,0
54848.0,0.811567128,0,0,0,4,0,0
54849.0,0.556708634,0,4,0,0,0,0
54850.0,0.880479217,9,0,0,0,0,0
54851.0,0.738778472,0,0,11,0,0,0
54852.0,0.96519345,0,0,0,1,0,0
54853.0,0.928531528,0,0,17,0,0,0
54854.0,0.051143911,2,0,0,0,0,0
54855.0,0.984986961,0,0,0,8,0,0
54856.0,0.032925617,0,0,0,0,4,0
54857.0,0.923485577,0,0,0,0,2,0
54858.0,0.931095779,9,0,0,0,0,0
54859.0,0.897176266,0,0,9,0,0,0
54860.0,0.960002124,0,4,0,0,0,0
54861.0,0.058486477,0,0,0,3,0,0
54862.0,0.976132572,0,0,12,0,0,0
54863.0,0.77048099,0,0,2,0,0,0
54864.0,0.920366049,0,0,0,0,1,0
54865.0,0.562822998,0,5,0,0,0,0
54866.0,0.345555663,6,0,0,0,0,0
54867.0,0.965940714,0,0,0,0,0,3
54868.0,0.921559334,0,1,0,0,0,0
54869.0,0.536271691,3,0,0,0,0,0
54870.0,0.520724595,7,0,0,0,0,0
54871.0,0.11435809,2,0,0,0,0,0
54872.0,0.948159695,5,0,0,0,0,0
54873.0,0.238480464,0,0,13,0,0,0
54874.0,0.051143911,0,0,0,0,6,0
54875.0,0.454376757,0,0,0,6,0,0
54876.0,0.824422419,8,0,0,0,0,0
54877.0,0.931095779,9,0,0,0,0,0
54878.0,0.856624722,0,0,0,0,4,0
54879.0,0.973869741,0,3,0,0,0,0
54880.0,0.902898431,0,0,0,0,7,0
54881.0,0.955307186,0,0,12,0,0,0
54882.0,0.965547621,8,0,0,0,0,0
54883.0,0.733307481,0,0,5,0,0,0
54884.0,0.019124487,0,0,0,0,3,0
54885.0,0.364971459,0,0,0,7,0,0
54886.0,0.980877638,8,0,0,0,0,0
